county_fips,eji_score
23031,0.28700172413793107
24001,0.7150636363636363
24003,-15.162893023255815
24005,-8.63047716894977
24009,0.13262222222222222
24011,0.6189555555555555
24013,0.18687027027027028
24015,0.5409809523809523
24017,-28.305488571428572
24019,0.7621222222222221
24021,0.21381076923076925
24023,0.48438888888888887
24025,0.3142033898305085
24027,0.21196610169491525
24029,0.70896
24031,0.259435775862069
24033,0.5061985981308411
24035,0.3356272727272727
24037,0.23805909090909091
24039,0.6418499999999999
24041,0.37869
24043,-27.137869444444444
24045,0.6428238095238095
24047,-58.3425
24510,-4.257722110552764
25001,0.30925714285714284
25003,0.39695
25005,0.6137846153846154
25007,0.42505
25009,0.49853294797687864
25011,0.4165578947368421
25013,0.6254576923076923
25015,-28.22412857142857
25017,-8.057509523809525
25019,0.08311666666666667
25021,-6.153731168831169
25023,0.31397454545454545
25025,-50.6670952991453
25027,-10.042937172774868
26001,0.5410999999999999
26003,0.36610000000000004
26005,0.4142666666666666
26007,0.58391
26009,0.3861
26011,0.60716
26013,0.57685
26015,0.36238125
26017,0.6052333333333334
26019,0.38456666666666667
26021,0.6973415094339622
26023,0.7001461538461539
26025,0.68082
26027,0.5869733333333333
26029,0.43749230769230774
26031,0.4795777777777778
26033,-199.38848666666667
26035,0.7351583333333332
26037,0.3030826086956522
26039,0.60892
26041,0.5785
26043,0.3697285714285714
26045,0.4623655172413793
26047,0.28792999999999996
26049,-14.311276119402985
26051,0.57033
26053,0.46465
26055,0.3284086956521739
26057,-99.30552
26059,0.6254846153846153
26061,0.37007
26063,0.5712166666666666
26065,-94.69528928571428
26067,-61.971143749999996
26069,0.7448545454545455
26071,0.52512
26073,0.5347944444444445
26075,-21.151182608695652
26077,0.5490485294117646
26079,0.6372666666666666
26081,0.49614344827586204
26083,-499.4119
26085,0.793575
26087,-41.251041666666666
26089,0.19644444444444445
26091,0.634692
26093,0.24702166666666667
26095,-332.5094666666667
26097,0.5589000000000001
26099,-28.31820452674897
26101,0.5551777777777778
26103,0.29238846153846154
26105,0.663925
26107,0.5102
26109,0.6311571428571429
26111,0.38621428571428573
26113,0.64024
26115,0.513015
26117,0.5380428571428572
26119,0.6273
26121,0.6275666666666667
26123,0.6005363636363636
26125,-19.656953142857144
26127,0.6463142857142856
26129,0.6493375
26131,0.6247333333333334
26133,0.7419571428571429
26135,0.69964
26137,0.4073
26139,0.3326640625
26141,0.47285000000000005
26143,0.5281615384615385
26145,0.6139409836065574
26147,0.47249
26149,0.7258222222222223
26151,0.6242583333333334
26153,0.6964
26155,0.5213722222222222
26157,0.5936461538461538
26159,0.5986681818181818
26161,-36.998036448598135
26163,-68.0687664
26165,0.678275
27001,0.460675
27003,0.24236555555555556
27005,0.33826
27007,0.5024428571428572
27009,0.25575000000000003
27011,0.4991666666666667
27013,0.35714375
27015,0.44825
27017,0.308
27019,0.12436799999999999
27021,0.4271181818181818
27023,0.5581400000000001
27025,0.08201538461538461
27027,0.3971125
27029,0.5875
27031,0.19816666666666669
27033,0.6147750000000001
27035,0.3157285714285714
27037,0.23635943396226414
27039,0.15486
27041,0.3172272727272727
27043,0.5331
27045,0.35556666666666664
27047,0.5568
27049,0.28506363636363635
27051,0.5102
27053,-2.61791641337386
27055,0.22832
